Date,Value
1900-08-27,0.00085954959601164
1900-08-28,-0.0073857780831329
1900-08-29,0.011074580377228001
1900-08-30,-0.00068457983912372
1900-08-31,-0.0099332077410515
1900-09-04,0.01280055353745
1900-09-05,0.00051238257899233
1900-09-06,-0.00136565380676
1900-09-07,-0.0030769230769231
1900-09-08,-0.0075445816186557
1900-09-10,0.0032826537664132
1900-09-11,0.0005166178749784901
1900-09-12,0.0025817555938038
1900-09-13,-0.0008583690987124
1900-09-14,-0.012542955326461
1900-09-15,-0.015834348355664
1900-09-17,0.0019448373408769
1900-09-18,-0.0007058408328921701
1900-09-19,-0.017658484901995
1900-09-20,-0.022649649469711004
1900-09-21,0.0
1900-09-22,-0.017288946109986998
1900-09-24,-0.0087965562418117
1900-09-25,0.0032099697885197
1900-09-26,0.0022586109542631
1900-09-27,0.024037558685446
1900-09-28,-0.0071520264074821
1900-09-29,0.0024011821204286
1900-10-01,0.012714206744056999
1900-10-02,-0.0080058224163027
1900-10-03,0.004035216434336001
1900-10-04,0.010047497259773
1900-10-05,0.0074154458310726
1900-10-06,-0.0034111310592459996
1900-10-08,-0.0023419203747072
1900-10-09,0.0023474178403755
1900-10-10,-0.010989010989011
1900-10-11,0.0080145719489983
1900-10-12,0.013552584026021003
1900-10-13,0.0087359600641825
1900-10-15,0.023329798515376
1900-10-16,-0.0013816925734024
1900-10-17,0.0012106537530266
1900-10-18,0.0098462601485576
1900-10-19,0.0046185425932261
1900-10-20,0.013791929167376002
1900-10-22,0.018307020490426998
1900-10-23,0.0026389576117433
1900-10-24,0.0
1900-10-25,-0.0024675111037999
1900-10-26,-0.0023087071240106
1900-10-27,-0.0069421487603306
1900-10-29,-0.012816245006658001
1900-10-30,0.003709323891418
1900-10-31,-0.0082311439610281
1900-11-01,0.0023712737127371
1900-11-02,0.0035484961135519
1900-11-03,0.0069035191109614
1900-11-05,0.017892976588628998
1900-11-07,0.033349761787416
1900-11-08,0.013672496025437
1900-11-09,0.021800501882058
1900-11-10,0.020414428242516998
1900-11-12,0.012785800240674
1900-11-13,-0.023763552651121
1900-11-14,0.0076068766164613
1900-11-15,0.0087573607126679
1900-11-16,0.020655590480467
1900-11-17,0.0074791025076992
1900-11-19,0.0026200873362444
1900-11-20,0.0027584204413472
1900-11-21,-0.0014478065730418
1900-11-22,-0.0081194722343048
1900-11-23,-0.021780441455927
1900-11-24,-0.0025403466826061
1900-11-26,0.0071910112359551
1900-11-27,-0.0032723486538747
1900-11-28,-0.0062677212356365
1900-11-30,0.0
1900-12-01,-0.0036041447664816
1900-12-03,0.0012057272042202
1900-12-04,-0.015203974108084
1900-12-05,0.0096300825435646
1900-12-06,-0.014837244511734
1900-12-07,-0.013831258644537
1900-12-08,-0.0029608851488235
1900-12-10,0.010472022507034
1900-12-11,0.013766434648105
1900-12-12,-0.0013732072017089
1900-12-13,-0.0085561497326204
1900-12-14,0.010016951764524998
1900-12-15,0.006103143118706
1900-12-17,-0.0036396724294813
1900-12-18,0.01248097412481
1900-12-19,0.010072158749248002
1900-12-20,0.0028278017562137
1900-12-21,0.018551498961116002
1900-12-22,0.020399242313857
1900-12-26,0.011709267456804
1900-12-27,0.0026817219477772
1900-12-28,-0.017595720720721002
1900-12-29,0.0058747671586187
1900-12-31,0.0072649572649571
1901-01-02,-0.0038184132371658
1901-01-03,-0.035065303804655994
1901-01-04,0.020008827423863
1901-01-05,-0.023799221116400003
1901-01-07,-0.008274231678487
1901-01-08,0.007896305125149
1901-01-09,-0.0017738359201775
1901-01-10,0.0053309640159929
1901-01-11,-0.00058918839298875
1901-01-12,-0.0072218128224023
1901-01-14,-0.0014845605700712
1901-01-15,-0.011299435028249
1901-01-16,-0.01187969924812
1901-01-17,-0.0062395373611322
1901-01-18,-0.0013782542113324
1901-01-19,-0.0067474313755559
1901-01-21,0.0023158869847152
1901-01-22,0.00939617991374
1901-01-23,0.012818556386388
1901-01-24,-0.010848274822962
1901-01-25,0.0077684691546076
1901-01-26,0.0078597339782347
1901-01-28,-0.0058488302339532
1901-01-29,0.0040730125207421
1901-01-30,0.0024038461538461
1901-01-31,0.0013489208633094
1901-02-01,0.013471037269870001
1901-02-04,0.011076650420913
1901-02-05,0.011831726555653
1901-02-06,0.0089504836148405
1901-02-07,-0.0080125912147661
1901-02-08,0.0067791720755805
1901-02-09,0.0051575931232092
1901-02-11,0.0045610034207527
1901-02-13,-0.014614074914869
1901-02-14,0.016846652267819
1901-02-15,0.0022656471254602
1901-02-16,-0.0084769708957332
1901-02-18,-0.017953833000855
1901-02-19,-0.0079802669762043
1901-02-20,-0.0059967822144217
1901-02-21,0.0086815773984697
1901-02-25,-0.0040846097738877
1901-02-26,-0.013329427274058999
1901-02-27,0.011134204275534
1901-02-28,-0.016297166348554
1901-03-01,0.01134328358209
1901-03-02,-0.0013282172373082
1901-03-04,-0.0013299837446432
1901-03-05,-0.0034033737792247
1901-03-06,0.0005939123979214
1901-03-07,0.0048968689716575
1901-03-08,-0.0025103366804489
1901-03-09,-0.003700962250185
1901-03-11,0.0026745913818723
1901-03-12,-0.0029638411381149995
1901-03-13,-0.0014863258026158
1901-03-14,0.0053587377195594
1901-03-15,-0.0031092685815814
1901-03-16,0.0020793108569731
1901-03-18,0.014080331999406998
1901-03-19,0.0045308389359837
1901-03-20,0.0013094718463551
1901-03-21,0.0015983725661147
1901-03-22,-0.00014507471347751999
1901-03-23,-0.0014509576320373
1901-03-25,-0.0033420517291484
1901-03-26,-0.0010205569324976
1901-03-27,0.010945709281961001
1901-03-28,0.0017323516673885
1901-03-29,0.00057645193831973
1901-03-30,0.0070574679533342
1901-04-01,0.014159038901602
1901-04-02,0.0015512621633056
1901-04-03,0.0046465784286116
1901-04-04,0.0092501751927121
1901-04-08,-0.0074989584779893
1901-04-09,0.014551560095145001
1901-04-10,0.0082747207281753
1901-04-11,-0.0067022295171658
1901-04-12,0.0035802809143485
1901-04-13,0.01056531284303
1901-04-15,0.023082145281738
1901-04-16,0.0009289980092900801
1901-04-17,-0.0071599045346063
1901-04-18,0.0029380341880342
1901-04-19,0.01051930758988
1901-04-20,-0.0030307023323232
1901-04-22,-0.014538725878931999
1901-04-23,-0.01019313304721
1901-04-24,-0.0079945799457995
1901-04-25,0.0057369211856304
1901-04-26,0.0097786228439495
1901-04-29,0.011835911230666
1901-04-30,0.0075767645885949
1901-05-01,0.0017150395778365
1901-05-02,-0.0097458185170553
1901-05-03,-0.01090570554595
1901-05-04,0.0071265295145892
1901-05-06,0.0086782376502002
1901-05-07,-0.0070152217074785
1901-05-08,-0.04398826979472099
1901-05-09,-0.060513106525376996
1901-05-10,0.06366874443455
1901-05-13,0.0034882098507046
1901-05-14,-0.03239710789766399
1901-05-15,0.0067538439430953
1901-05-16,0.011133314302026999
1901-05-17,0.031761716544325004
1901-05-18,0.010534956902448999
1901-05-20,-0.014893040888167
1901-05-21,0.0093457943925233
1901-05-22,0.00095315904139444
1901-05-23,-0.0092504421167189
1901-05-24,0.012357544967733
1901-05-25,-0.0014919300149193
1901-05-27,0.00067916327085027
1901-05-28,0.0046151757839012
1901-05-29,0.0067558438048912
1901-05-31,0.016910481814521
1901-06-01,0.010822225155075001
1901-06-03,0.014884449667058
1901-06-04,-0.0084909301428021
1901-06-05,-0.0090826521344231
1901-06-06,0.0010475317533062
1901-06-07,-0.0018312622629169
1901-06-08,-0.0031450661774343
1901-06-10,0.0026291573550677
1901-06-11,-0.0020978104103841
1901-06-12,0.0057811062935225
1901-06-13,0.0099281515349445
1901-06-14,-0.0031043849437331
1901-06-15,0.0046710782405607
1901-06-17,0.010719359421413001
1901-06-18,-0.0056222846920523
1901-06-19,-0.0033410434335645
1901-06-20,-0.0043837029396597
1901-06-21,0.0093240093240093
1901-06-22,-0.0029509879394406
1901-06-24,0.0
1901-06-25,-0.010037318234461
1901-06-26,-0.0007799298063174599
1901-06-27,-0.0006504488096788299
1901-06-28,-0.0045561051809424
1901-06-29,0.019223224794037
1901-07-01,-0.011034128817039
1901-07-02,-0.00012973533990666002
1901-07-03,-0.0060983521473985
1901-07-08,-0.033420365535248
1901-07-09,0.0083738519719069
1901-07-10,-0.025180819716046
1901-07-11,-0.0076944215443804
1901-07-12,-0.020077540847411
1901-07-13,0.0039564787339268
1901-07-15,-0.022378606615059998
1901-07-16,0.0030233227756984
1901-07-17,0.026984354815558997
1901-07-18,0.0050314465408805
1901-07-19,0.00083437630371301
1901-07-20,-0.0090315409198278
1901-07-22,-0.012478968031408
1901-07-23,0.013630555161153
1901-07-24,-0.0067236307606108
1901-07-25,0.010999858976167001
1901-07-26,0.0061375366159855
1901-07-27,0.0079023984472481
1901-07-29,0.0033012379642365
1901-07-30,-0.0039758705785576
1901-07-31,-0.014039917412251001
1901-08-01,0.0011168504816417
1901-08-02,-0.0059963742853158
1901-08-03,-0.00084175084175087
1901-08-05,-0.028222409435552
1901-08-06,-0.0023118046525068
1901-08-07,0.0069514844315714
1901-08-08,0.012800230116496
1901-08-09,-0.010792388525987
1901-08-10,-0.0043066322136089
1901-08-12,0.0079296424452133
1901-08-13,0.0060077242168503
1901-08-14,0.0054030996729702
1901-08-15,0.014142271248763001
1901-08-16,-0.0018128573420722
1901-08-17,-0.0079631181894383
1901-08-19,0.0
1901-08-20,0.00098577665117579
1901-08-21,0.0045019696117052
1901-08-22,0.0098039215686273
1901-08-23,0.012898751733703001
1901-08-24,0.0091743119266055
1901-08-26,0.0017639077340569
1901-08-27,-0.013815522145469
1901-08-28,-0.0013734377145998
1901-08-29,0.0015128593040847
1901-08-30,0.0089261191980226
1901-09-03,-0.011161018102626999
1901-09-04,0.0085340674466619
1901-09-05,-0.0028661116418724
1901-09-06,-0.011360525595401
1901-09-07,-0.04430292122386799
1901-09-09,0.024047515572938997
1901-09-10,0.010751167067478001
1901-09-11,-0.0061581525542337
1901-09-12,-0.010702717927053
1901-09-13,-0.04270462633452
1901-09-16,0.041040892193308996
1901-09-17,-0.0019997143265248
1901-09-18,0.0054386718190925
1901-09-20,0.0031316725978648
1901-09-21,-0.010500922378316999
1901-09-23,-0.030976624121612003
1901-09-24,-0.002071925410685
1901-09-25,-0.01794453507341
1901-09-26,0.010117789187556998
1901-09-27,0.011959934220362001
1901-09-28,-0.0042842369626236
1901-09-30,-0.010979228486646998
1901-10-01,-0.0088508850885089
1901-10-02,-0.0019676101104888
1901-10-03,-0.022141340612677998
1901-10-04,0.0013957816377169999
1901-10-05,-0.016880904444789
1901-10-07,0.003780718336484
1901-10-08,0.0018832391713748
1901-10-09,0.0045426065162906
1901-10-10,0.019179791049431
1901-10-11,0.0084149326805385
1901-10-12,-0.0059171597633136
1901-10-14,0.0041208791208793
1901-10-15,-0.0074479404164768
1901-10-16,-0.0059724349157734
1901-10-17,0.0049299029425359
1901-10-18,0.0038325923654760003
1901-10-19,0.0050397067806964
1901-10-21,-0.0059261510408753
1901-10-22,0.0036686028737388
1901-10-23,0.0
1901-10-24,-0.0033505939689308
1901-10-25,-0.0022921760391197
1901-10-26,-0.0030632562413846
1901-10-28,-0.016592410508527
1901-10-29,0.0070301515388219
1901-10-30,0.0062053986968664
1901-10-31,-0.0063213074313906
1901-11-01,0.0034134988363072
1901-11-02,0.0024740992732333
1901-11-04,-0.0053987351534782
1901-11-06,0.0012406947890819
1901-11-07,0.0034076827757125
1901-11-08,0.0049397962334053
1901-11-09,0.0086021505376344
1901-11-11,0.013097776424001999
1901-11-12,-0.0025556223692123
1901-11-13,-0.0048229088168801
1901-11-14,-0.010146902922914
1901-11-15,0.011321909424725
1901-11-16,0.0003025718608171
1901-11-18,-0.0037810042347247
1901-11-19,-0.003795354486109
1901-11-20,-0.0071624504724169
1901-11-21,0.0046047582501918
1901-11-22,0.0065699006875476
1901-11-23,-0.0030358227079537
1901-11-25,-0.0080694275274056
1901-11-26,0.0004604758250192
1901-11-27,0.0092052776925436
1901-11-29,-0.0015202189115232
1901-11-30,-0.010200974421437001
1901-12-02,-0.015228426395939
1901-12-03,0.006560449859419001
1901-12-04,0.0066728739913099
1901-12-05,-0.00046246338831511
1901-12-06,-0.015731030228254
1901-12-07,-0.013475399561266
1901-12-09,0.011435832274459998
1901-12-10,-0.0064384422110552
1901-12-11,-0.0082187450608504
1901-12-12,-0.018167330677291
1901-12-13,0.0037331602012661
1901-12-14,0.0061448900388098
1901-12-16,-0.0043394406943104
1901-12-17,0.0051654560129136
1901-12-18,0.0083507306889352
1901-12-19,0.0011148272017837
1901-12-20,0.0049315940184537
1901-12-21,-0.0007915149596328
1901-12-23,-0.016001267427123
1901-12-24,-0.0094992754789888
1901-12-26,0.017880364109233
1901-12-27,0.011018843819866002
1901-12-28,0.0071078818512083
1901-12-30,-0.0067440401505646
1901-12-31,0.019422074846045
1902-01-02,-0.0037174721189592
1902-01-03,-0.0010883084577113
1902-01-04,0.0052918287937744
1902-01-06,0.0047995045672705
1902-01-07,-0.010477657935285
1902-01-08,0.010121457489879
1902-01-09,-0.012178202558964
1902-01-10,-0.0035892634207240004
1902-01-11,0.002662490211433
1902-01-13,-0.011090284286159999
1902-01-14,-0.011688516821987
1902-01-15,0.0094294390282883
1902-01-16,0.0068081063964536
1902-01-17,0.0067620695077841
1902-01-18,-0.0074976569821930015
1902-01-20,-0.0014164305949008
1902-01-21,-0.00015760441292364
1902-01-22,0.0015762925598991
1902-01-23,0.0073969153289268
1902-01-24,0.0018747070770191
1902-01-25,-0.0035864649929829994
1902-01-27,0.0042253521126761
1902-01-28,0.015583606046439
1902-01-29,-0.0062912382998312
1902-01-30,0.0016985793699815
1902-01-31,0.0012332357021736
1902-02-01,0.0013856812933026
1902-02-03,-0.0041512915129153
1902-02-04,-0.002315886984715
1902-02-05,0.005261528938409
1902-02-06,-0.00061576354679791
1902-02-07,0.006007393715341999
1902-02-08,-0.005665288623488001
1902-02-10,-0.0018478595626733
1902-02-11,0.0052452946621414
1902-02-13,-0.0089011663597299
1902-02-14,0.00046454010529577004
1902-02-15,0.00092864881597279
1902-02-17,0.0097417658883562
1902-02-18,-0.0075038284839203
1902-02-19,0.011109396698040001
1902-02-20,-0.012971158248131
1902-02-21,0.0046382189239332
1902-02-24,0.0049245921822098
1902-02-25,0.0035222052067382
1902-02-26,-0.0050358614375095
1902-02-27,0.0010736196319017
1902-02-28,-0.0070476482304274
1902-03-01,0.0049375096435734
1902-03-03,0.0026101642868109998
1902-03-04,-0.0081163859111792
1902-03-05,0.0030878493129536
1902-03-06,0.018316145913499
1902-03-07,-0.0090689238210398
1902-03-08,0.00061012812690653
1902-03-10,-0.0074695121951219
1902-03-11,0.0032253110121332
1902-03-12,-0.0067360685854256
1902-03-13,0.0058569667077683
1902-03-14,0.0018387986515475
1902-03-15,0.0032119914346896
1902-03-17,0.0
1902-03-18,0.0056411038268027
1902-03-19,0.0081867798665859
1902-03-20,0.011278195488722
1902-03-21,0.0040148698884758
1902-03-22,-0.0031101895734596
1902-03-24,-0.00014856633486858998
1902-03-25,-0.0043090638930162
1902-03-26,0.0035815549917922
1902-03-27,-0.00059479553903355
1902-03-31,-0.00029757476565981
1902-04-01,0.00014883167137975
1902-04-02,-0.00044642857142859006
1902-04-03,-0.0023820157808545
1902-04-04,-0.0028353977018357
1902-04-05,0.00029931158335843
1902-04-07,-0.0035906642728906
1902-04-08,0.0
1902-04-09,0.0024024024024026
1902-04-10,-0.012133013780707
1902-04-11,0.0034874905231236
1902-04-12,0.0022665457842247
1902-04-14,-0.0045228403437358
1902-04-15,0.0065121914281386
1902-04-16,0.0060186578393019
1902-04-17,0.0086748429554292
1902-04-18,0.0045966785290629
1902-04-19,-0.0020664206642067
1902-04-21,-0.0075432628309422
1902-04-22,-0.013412816691504998
1902-04-23,0.0096676737160121
1902-04-24,0.02393776181927
1902-04-25,-0.01198129748685
1902-04-26,0.00014788524105281
1902-04-28,-0.0047316279757503
1902-04-29,0.00089139800921115
1902-04-30,-0.0053436247587947
1902-05-01,0.0014923145799134
1902-05-02,-0.018179108925643995
1902-05-03,0.0054636515404462
1902-05-05,-0.0028679245283019
1902-05-06,0.014380865879504
1902-05-07,-0.0097000447694375
1902-05-08,0.0045207956600361
1902-05-09,-0.0039003900390038
1902-05-10,-0.006777108433734999
1902-05-12,-0.0066717210007581
1902-05-13,0.0059532895741108
1902-05-14,0.00075872534142636
1902-05-15,0.0016679302501895
1902-05-16,-0.010747805025734001
1902-05-17,-0.0076511094108646
1902-05-19,-0.0018504240555126
1902-05-20,0.0092692723621195
1902-05-21,0.0081126588091229
1902-05-22,0.00030367446097777004
1902-05-23,0.0085003035822708
1902-05-24,0.005719446116797
1902-05-26,-0.005387608500449001
1902-05-27,-0.0031597953656334
1902-05-28,-0.00060377358490575
1902-05-29,0.0031717263253286
1902-06-02,-0.0024089129780186
1902-06-03,-0.0013582855418051
1902-06-04,-0.0031736436451565
1902-06-05,-0.0097028502122499
1902-06-06,0.0021432945499082
1902-06-07,0.00045829514207150994
1902-06-09,0.002901206291037
1902-06-10,0.0065468940316686
1902-06-11,0.0013613674179398
1902-06-12,-0.00392749244713
1902-06-13,0.0
1902-06-14,0.0016681831968456
1902-06-16,-0.0022710068130203
1902-06-17,-0.00015174506828536
1902-06-18,-0.0069813325239034
1902-06-19,-0.0079474247287179
1902-06-20,-0.0023108920043135
1902-06-21,0.00030883261272383997
1902-06-23,-0.0089533806730472
1902-06-24,-0.0082554517133957
1902-06-25,0.0023558975969844
1902-06-26,0.0034471952366029995
1902-06-27,-0.0048407245471582
1902-06-28,0.0021967676133689
1902-06-30,0.0068889932675748
1902-07-01,-0.0009329808738921199
1902-07-02,0.0079377431906616
1902-07-03,0.0020074119827053
1902-07-07,0.0030821390044691
1902-07-08,-0.0089107389768013
1902-07-09,-0.0037203534335763
1902-07-10,0.0059125564026764
1902-07-11,-0.0023201856148493
1902-07-12,-0.00077519379844957
1902-07-14,0.0029480217222653
1902-07-15,0.0023205445544555
1902-07-16,0.011730205278591997
1902-07-17,0.0053394355453853
1902-07-18,0.0019726858877086
1902-07-19,0.00015144631228237
1902-07-21,-0.00045427013930953
1902-07-22,0.0065141645205271
1902-07-23,0.0009030704394943099
1902-07-24,-0.0019548872180450002
1902-07-25,0.0033147506403495
1902-07-26,0.0
1902-07-28,0.010361916203634
1902-07-29,-0.011444708680143
1902-07-30,0.00075176665163129
1902-07-31,-0.011117788461539
1902-08-01,0.0013673655423884
1902-08-02,-0.0012137763617053
1902-08-04,0.0019747835333434
1902-08-05,0.0024257125530626
1902-08-06,0.0052934059286146
1902-08-07,0.00075221904618621
1902-08-08,0.0001503307276008
1902-08-11,-0.0051104764767774
1902-08-12,-0.0018129626831848
1902-08-13,0.0062055395792343
1902-08-14,0.0045126353790613
1902-08-15,-0.0028451632225217
1902-08-16,-0.0013515542874306
1902-08-18,-0.0018045112781956
1902-08-19,0.0012051822838204
1902-08-20,-0.0027083960276857
1902-08-21,-0.014333132166566
1902-08-22,0.0071942446043165
1902-08-23,0.0
1902-08-25,0.0010638297872342
1902-08-26,-0.0012145134355549
1902-08-27,0.006079951360389
1902-08-28,0.0013597220123886
1902-08-29,0.0
1902-09-02,0.0040736270368135
1902-09-03,0.0013523666416229
1902-09-04,-0.00060024009603851
1902-09-05,0.003003003003003
1902-09-06,-0.0035928143712574
1902-09-08,0.0084134615384616
1902-09-09,-0.0013408820023838
1902-09-10,-0.0020886170371476
1902-09-11,-0.0032889819105995
1902-09-12,-0.0092995350232489
1902-09-13,0.0037850113550341
1902-09-15,-0.0028657616892911
1902-09-16,0.004386628346694999
1902-09-17,0.0073795180722891
1902-09-18,0.0053819703991628
1902-09-19,0.0077323420074349
1902-09-20,-0.005459642909841999
1902-09-22,-0.0072700296735906
1902-09-23,-0.021820355701688998
1902-09-24,-0.00045836516424753
1902-09-25,0.0059614796698257
1902-09-26,0.0080534873119587
1902-09-27,-0.0009044317154055199
1902-09-29,-0.033343391671696
1902-09-30,0.032464491961917
1902-10-01,0.0045351473922902
1902-10-02,-0.00015048908954109
1902-10-03,0.00210716435882
1902-10-04,-0.013066987083208
1902-10-06,-0.022827575711459002
1902-10-07,-0.0057623423142811
1902-10-08,0.0068922305764411
1902-10-09,0.012134411947728999
1902-10-10,-0.0046111281893636
1902-10-11,-0.014206300185300001
1902-10-13,0.0051691729323308
1902-10-14,0.013246065139472999
1902-10-15,0.0053829590895111
1902-10-16,0.011167202080465
1902-10-17,0.0071104387291982
1902-10-18,-0.0010515247108306
1902-10-20,0.001203007518797
1902-10-21,-0.011565034544908
1902-10-22,0.0012156207263334
1902-10-23,-0.001669449081803
1902-10-24,0.0089692915779873
1902-10-25,0.0010546933855657
1902-10-27,-0.005719446116797
1902-10-28,-0.0021192854980321
1902-10-29,-0.011984223300971
1902-10-30,0.0046061722708431
1902-10-31,0.0094757756380864
1902-11-01,-0.0037850113550341
1902-11-03,-0.0037993920972644
1902-11-05,-0.015255530129671999
1902-11-06,-0.0027885360185901
1902-11-07,-0.0027963336958211
1902-11-08,-0.020096588253621997
1902-11-10,-0.0087440381558028
1902-11-11,-0.022293504410585
1902-11-12,0.010662729658793002
1902-11-13,0.0032462262619705
1902-11-14,-0.01925254813137
1902-11-15,0.016166281755196
1902-11-17,0.009577922077922
1902-11-18,-0.0093262582408747
1902-11-19,0.0012984905047882
1902-11-20,0.0056735289349976
1902-11-21,0.014506769825918997
1902-11-22,-0.0011121703209406
1902-11-24,-0.0012724669953873
1902-11-25,-0.010192705844879999
