Date,Close
2001-01-03,0.0097124949586968
2001-01-04,-0.0030575357991399
2001-01-05,0.0037286300409556
2001-01-08,-0.010933084018387999
2001-01-09,-0.00044192518185327996
2001-01-10,0.011650836278246
2001-01-11,-0.0030456489206448
2001-01-12,-0.0067923947639443
2001-01-15,-0.03435285789470201
2001-01-16,0.0066146849118538
2001-01-17,-0.0055247328930752
2001-01-18,0.0041905377546705
2001-01-19,0.011010651489719
2001-02-05,-0.027872680558889997
2001-02-06,-0.0063330868800873
2001-02-07,-0.0077060396251501
2001-02-08,-0.025152808687716
2001-02-09,0.013901613691869999
2001-02-12,0.0021722234183429
2001-02-13,0.0011763116254335
2001-02-14,-0.00016704778729106999
2001-02-15,-0.0085171900047587
2001-02-16,-0.0023195806328872
2001-02-19,0.013175352449853997
2001-02-20,-0.007284201490723999
2001-02-21,-0.022471617400367995
2001-02-22,-0.0010820781500362
2001-02-23,0.015250116317387
2001-02-26,0.0094750868399447
2001-02-27,0.0037596691789031
2001-02-28,-0.0014586527768872
2001-03-01,0.0030323491645756
2001-03-02,0.010172396653859
2001-03-05,-0.00045892195320007003
2001-03-06,0.0029533858203386
2001-03-07,0.0005612609503661201
2001-03-08,0.0048830525815807
2001-03-09,0.005377585022209
2001-03-12,0.00044339897642959003
2001-03-13,-0.0068833138156099
2001-03-14,0.0099649783429743
2001-03-15,0.0019741174473728
2001-03-16,-0.0011692815617739
2001-03-19,0.0081084493634016
2001-03-20,0.0045055237468876
2001-03-21,0.010067941532748002
2001-03-22,0.010231413283437
2001-03-23,-0.016283784053661998
2001-03-26,0.017697273293942002
2001-03-27,0.0083148045918692
2001-03-28,-0.00018224346027505
2001-03-29,-0.0024757360635035
2001-03-30,0.0052896062141765
2001-04-02,0.0058260262313547
2001-04-03,-0.00095618903313892
2001-04-04,-0.015229494128989999
2001-04-05,0.010465827336335
2001-04-06,-0.0018906280482429998
2001-04-09,0.0041548711227509
2001-04-10,0.0052480563355994
2001-04-11,0.0013709174459867
2001-04-12,0.0015957247960303
2001-04-13,0.004966186741437
2001-04-16,0.010561751204928001
2001-04-17,0.0039758478316227
2001-04-18,-0.0018904900929683
2001-04-19,0.00014091736995192
2001-04-20,-0.0094507056999578
2001-04-23,-0.0008869139955394801
2001-04-24,0.0073232219183171
2001-04-25,-0.021694535359576
2001-04-26,-0.0066648536005484
2001-04-27,0.0047756351561947
2001-04-30,0.0019267069535037
2001-05-08,0.0088759698413022
2001-05-09,-0.0023872860486408
2001-05-10,0.0067481523763778
2001-05-11,0.0037824870569375
2001-05-14,0.010699165442097999
2001-05-15,0.005782922767623
2001-05-16,0.0038524288358694
2001-05-17,-0.0022086379700936
2001-05-18,0.0039756266530982
2001-05-21,0.0046396616981716
2001-05-22,-0.0014718397189564
2001-05-23,-0.0057647062397113
2001-05-24,0.00031950746578217
2001-05-25,-0.0021476582756690004
2001-05-28,-0.0063261785575176
2001-05-29,0.00026467140950049
2001-05-30,0.014184007307453003
2001-05-31,0.0013821231536674
2001-06-01,0.0024089271513136
2001-06-04,0.0032384294190869
2001-06-05,0.0036860450923236
2001-06-06,0.0015722310259944
2001-06-07,-0.0038815998247386
2001-06-08,-0.0030244240158842
2001-06-11,-0.0037988345669741
2001-06-12,0.0037640432809963
2001-06-13,0.0087559474286729
2001-06-14,-0.017849061165752
2001-06-15,0.0038921313034695
2001-06-18,-0.019594566442893
2001-06-19,0.0012950120729831
2001-06-20,-0.0033776595382712
2001-06-21,0.012029816350988001
2001-06-22,0.0077299013292413
2001-06-25,0.010938075384156
2001-06-26,0.0015218579201932
2001-06-27,-0.0016848128830086
2001-06-28,-0.0047438105380835
2001-06-29,-0.00055016199166376
2001-07-02,-0.0054300217500353
2001-07-03,0.0026495967635742
2001-07-04,-0.0044180486996704
2001-07-05,-0.0092617987480399
2001-07-06,-0.0051071542950422
2001-07-09,-0.00039896734544197
2001-07-10,0.0092779187156209
2001-07-11,-0.0096104973071438
2001-07-12,-0.0014981155025411
2001-07-13,-0.0019168304385729
2001-07-16,-0.0069882588510059
2001-07-17,-0.0024485316592971
2001-07-18,0.0025969679841482
2001-07-19,0.0017348268550392
2001-07-20,0.013653727080592
2001-07-23,-0.0048709974233937
2001-07-24,-0.015008239622712
2001-07-25,-0.011326242851343002
2001-07-26,-0.0086386641115372
2001-07-27,-0.0135056752642
2001-07-30,-0.052719926135756004
2001-07-31,-0.018655241193154
2001-08-01,0.034686956141019
2001-08-02,-0.015050887760437
2001-08-03,0.00085286071931503
2001-08-06,-0.039090392637262
2001-08-07,0.011585850398152998
2001-08-08,-0.0046026128915223
2001-08-09,0.015524220717958
2001-08-10,0.015819496899528
2001-08-13,3.2718067411625e-05
2001-08-14,-0.0079576411390637
2001-08-15,0.0040303417158498
2001-08-16,-0.014231576649152
2001-08-17,0.0022702280653952
2001-08-20,0.005450075554245999
2001-08-21,0.0022651759551424
2001-08-22,-0.018270904826358004
2001-08-23,-0.00023959439312601
2001-08-24,-0.0085076332955383
2001-08-27,-0.031561398904755
2001-08-28,0.0088302148036667
2001-08-29,0.0022518361478918
2001-08-30,-0.0042786879134882
2001-08-31,-0.0029859477562256
2001-09-03,-0.0092403071980727
2001-09-04,0.024857084546232
2001-09-05,0.0031734117182505
2001-09-06,-0.0035910146435899
2001-09-07,-0.028318728211884997
2001-09-10,0.026362173387076
2001-09-11,0.0039056625525375
2001-09-12,-0.0059964292062923
2001-09-13,-0.0068524876188274
2001-09-14,-0.011700089146471
2001-09-17,-0.018573614774064
2001-09-18,0.0078526576977772
2001-09-19,0.013384134462925
2001-09-20,-0.0023459773174793
2001-09-21,-0.0062691284818306
2001-09-24,-0.0066728588426945
2001-09-25,-0.00060002805854743
2001-09-26,-0.014532749899334998
2001-09-27,-0.0016302382813227
2001-09-28,-3.6864876234363e-05
2001-10-08,-0.021720608543348997
2001-10-09,0.010487524090179
2001-10-10,-0.033260703354897996
2001-10-11,-0.028628996623782994
2001-10-12,0.032350092950057
2001-10-15,-0.0023922182242743
2001-10-16,-0.018596824747932998
2001-10-17,-0.007751629124511
2001-10-18,-0.01672912733319
2001-10-19,-0.02669382095247
2001-10-22,-0.032932022706691
2001-10-23,0.098570479454356
2001-10-24,0.028432375846457997
2001-10-25,-0.02419067702685
2001-10-26,0.0008225647501614701
2001-10-29,0.013468797075604999
2001-10-30,-0.010413553061234001
2001-10-31,0.0038038499856097
2001-11-01,0.011001843222363
2001-11-02,-0.0096050577138501
2001-11-05,-0.006964214603759
2001-11-06,-0.0049382026470421
2001-11-07,-0.046208893508805
2001-11-08,0.0074156536097569
2001-11-09,0.015249068839884
2001-11-12,-0.0056208865344455
2001-11-13,-0.0032469358561645
2001-11-14,0.00072467263655436
2001-11-15,0.0026231758208314
2001-11-16,0.015677700163609
2001-11-19,0.014046407926842
2001-11-20,0.017868207342303002
2001-11-21,0.0034898935859099
2001-11-22,0.0059502037663996
2001-11-23,-0.0018935764111373
2001-11-26,-0.0038999740368822
2001-11-27,0.009791972437814002
2001-11-28,0.0072048591273097
2001-11-29,-0.0015584893371757
2001-11-30,0.0090613964413187
2001-12-03,0.0083346842063688
2001-12-04,0.0040390170397022
2001-12-05,-0.013818297526758002
2001-12-06,0.0034121382639513
2001-12-07,-0.0032977868530602
2001-12-10,0.00187636753707
2001-12-11,-0.01132507506838
2001-12-12,-0.007927716465684
2001-12-13,-0.015834597374201
2001-12-14,-0.0074045054461516
2001-12-17,-0.0057152908199031
2001-12-18,0.012816834212199
2001-12-19,-0.0086482114294043
2001-12-20,-0.024607556802971
2001-12-21,0.0052741562517822
2001-12-24,-0.020753059591241
2001-12-25,0.0031542415605608
2001-12-26,0.013948186340534999
2001-12-27,-0.0035013587399915
2001-12-28,0.0071017088551758
2001-12-31,0.0039566948896054
2002-01-04,-0.021007663022863998
2002-01-07,-0.0090809222260067
2002-01-08,-0.0083287093343475
2002-01-09,-0.013964385710881001
2002-01-10,0.009663446807641
2002-01-11,-0.025909055477061002
2002-01-14,-0.032876540468875996
2002-01-15,-0.017140219735879998
2002-01-16,0.013678638436133003
2002-01-17,-0.040618547902026
2002-01-18,-0.0028749561480875
2002-01-21,-0.03424379620366701
2002-01-22,-0.0060549902345997
2002-01-23,0.063497825083177
2002-01-24,0.0079165151191631
2002-01-25,-0.0033782136144604
2002-01-28,-0.06333866472517201
2002-01-29,0.024439042080831003
2002-01-30,0.0027498741246813
2002-01-31,0.068065100985105
