Date,Index
1994-12-05,-0.0052548607461902
1994-12-06,-0.0061630568762106
1994-12-07,-0.0072643515237421
1994-12-08,-0.0044618954131715
1994-12-09,-0.012907852276802
1994-12-12,-0.0081729022884126
1994-12-13,-0.0091558322651529
1994-12-14,0.00055442616891509
1994-12-15,0.014776505356483002
1994-12-16,0.014197306152166
1995-01-05,0.023151471643934
1995-01-06,0.01613751973338
1995-01-09,0.012601415501467
1995-01-10,-0.0039209001022845
1995-01-11,-0.016772206058532
1995-01-12,-0.0097476066144474
1995-01-13,-0.012128669361926001
1995-01-16,-0.0032028469750889
1995-01-17,-0.0044626918957515
1995-01-18,-0.0057378518916981
1995-01-19,-0.0041478809738502
1995-01-20,-0.0077870336834481
1995-01-23,-0.0080306625296587
1995-01-24,-0.0071757129714811
1995-01-25,-0.0074128984432913
1995-01-26,-0.024085138162808
1995-01-27,-0.024105605509852995
1995-01-30,-0.011958439521662
1995-01-31,-0.01765873015873
1995-02-01,-0.01878408402343
1995-02-02,-0.0067929188966653
1995-02-03,0.0070466321243523
1995-02-06,0.014200452768058999
1995-02-07,0.019074675324674998
1995-02-08,0.024890481879729
1995-02-09,-0.020205945210802
1995-02-10,-0.010906206623042
1995-02-13,-0.0066158781074579
1995-02-14,-0.0052472250252271
1995-02-24,-0.011767092716575002
1995-02-27,-0.010264832683226999
1995-02-28,-0.0064302012030699
1995-03-01,-0.012317327766179
1995-03-02,-0.0035933206510252
1995-03-03,-0.011455239711498002
1995-03-06,-0.015021459227468002
1995-03-07,-0.0089324618736384
1995-03-08,-0.030775994724115
1995-03-09,-0.018144704014516004
1995-03-10,-0.029106029106028997
1995-03-13,-0.012847965738758002
1995-03-14,-0.0040973728609303
1995-03-15,0.023717328170378
1995-03-16,0.02387706855792
1995-03-17,0.0078503809743708
1995-03-20,0.00022909507445595
1995-03-21,-0.0034356390288594
1995-03-22,-0.0096529533440589
1995-03-23,-0.009514968670225001
1995-03-24,-0.0089034676663543
1995-03-27,0.0059101654846336
1995-03-28,0.0039952996474735
1995-03-29,-0.012406367041199
1995-03-30,0.0021332069210714
1995-03-31,0.0002365184484389
1995-04-03,0.00047292504138105
1995-04-04,-0.0025998581895534
1995-04-05,-0.0021327014218009
1995-04-06,-0.0021372595582998
1995-04-07,0.00047596382674914005
1995-04-10,0.0030922930542341
1995-04-11,0.005216978894949
1995-04-12,-0.0025949516395375
1995-04-13,-0.0028382213812677
1995-04-14,-0.0023719165085389
1995-04-18,-0.0011887779362815
1995-04-19,-0.0028564627469651
1995-04-20,-0.0033420864168059
1995-04-21,-0.0031137724550898
1995-04-24,-0.0057664584334454
1995-04-25,0.00024166263895592999
1995-04-26,0.00024160425223488998
1995-04-27,0.0
1995-04-28,0.0041062801932367
1995-05-02,0.0012027904738994
1995-05-03,0.00024026910139362002
1995-05-04,-0.0036031707902955
1995-05-05,0.00024108003857272
1995-05-09,-0.0077127018558689
1995-05-10,0.0075297546757348
1995-05-11,-0.006268081002893001
1995-05-12,-0.0041242115477923
1995-05-15,0.0009744214372715599
1995-05-16,0.0026770503772208
1995-05-17,0.0053398058252427
1995-05-18,0.0036214389183969
1995-05-19,0.006495068559056999
1995-05-22,0.0031070745697897
1995-05-23,-0.0011913271384322
1995-05-24,0.0007156488549618599
1995-05-25,-0.0030989272943981
1995-05-26,-0.0064562410329985
1995-05-29,-0.0028880866425993
1995-05-30,-0.0014482259232441
1995-05-31,-0.0007251631617114099
1995-06-01,-0.0060474117077891
1995-06-02,-0.0060842054027744
1995-06-05,0.0007345739471107
1995-06-06,-0.0078297039393198
1995-06-07,0.0034525277435265
1995-06-08,-0.0046694519537969
1995-06-09,0.0019753086419753
1995-06-12,0.0036964021685559
1995-06-13,-0.0090842131107292
1995-06-14,-0.0014866204162538
1995-06-15,0.00049627791563273
1995-06-16,0.00024801587301593
1995-06-19,0.0
1995-06-20,0.0
1995-06-21,0.0
1995-06-22,-0.0034713612695265
1995-06-23,-0.008957452102513001
1995-06-26,-0.012553351744916001
1995-06-27,-0.0010170353419782
1995-06-28,-0.010689742937134001
1995-06-29,-0.0038590172369437
1995-06-30,0.0046487603305785
1995-07-03,0.0015424164524422
1995-07-04,-0.00077002053388093
1995-07-10,0.0
1995-07-11,0.013871050603648
1995-07-12,0.002533569799848
1995-07-13,0.0042961839777609
1995-07-14,0.0020130850528435
1995-07-17,0.0042692114515319
1995-07-18,0.0035008752188048
1995-07-19,-0.0034886618489909
1995-07-20,0.0030007501875469996
1995-07-21,0.0022438294689603
1995-07-24,0.0022388059701492
1995-07-25,0.0
1995-07-26,-0.0022338049143708
1995-07-27,0.0012437810945274
1995-07-28,0.0049689440993789
1995-07-31,0.0014833127317677
1995-08-01,-0.0022216736608246
1995-08-02,-0.0022266204849084
1995-08-03,0.00074386312918426
1995-08-04,0.00024777006937553
1995-08-07,-0.00049541738915033
1995-08-08,0.00099132589838904
1995-08-09,-0.0012379301807378
1995-08-10,0.0029747149231533
1995-08-11,0.0019772614928323
1995-08-14,0.0017266896891960002
1995-08-15,0.0041861610440778
1995-08-16,0.002697400686611
1995-08-17,0.0024455857177794
1995-08-18,0.0043913149548671
1995-08-21,0.0012144765606024
1995-08-22,0.0080058224163028
1995-08-23,0.0057761732851985
1995-08-24,0.007418042593922001
1995-08-25,0.012114014251782
1995-08-28,0.0044590471720253
1995-08-29,-0.0021028037383177
1995-08-30,-0.0030437836572232
1995-08-31,0.00093940817285105
1995-09-01,0.005161895823557
1995-09-04,0.0032679738562092
1995-09-05,0.0013959981386691
1995-09-06,0.004182156133829001
1995-09-07,0.00023137436372055
1995-09-08,0.0090215128383067
1995-09-11,0.0022925263640532
1995-09-12,0.0009149130832571699
1995-09-13,0.0041133455210237
1995-09-14,0.0081929904415112
1995-09-15,0.0049661399548532
1995-09-18,0.0002246181491465
1995-09-19,0.0026948124859645
1995-09-20,0.0013437849944009
1995-09-21,0.0078282263475732
1995-09-22,0.0053262316910785
1995-09-25,0.00088300220750547
1995-09-26,-0.0066166740185267
1995-09-27,0.0013321492007105
1995-09-28,0.0031042128603104
1995-09-29,0.0030946065428825
1995-10-02,-0.007051564565888
1995-10-03,0.0017754105636928
1995-10-04,-0.0013291980505095
1995-10-05,-0.005323868677906
1995-10-06,-0.0011150758251561
1995-10-09,-0.0053583389149363
1995-10-10,-0.0058361391694726
1995-10-11,-0.0022578460149018
1995-10-12,0.00022629554197787003
1995-10-13,0.00067873303167423
1995-10-16,0.0018087271082976
1995-10-17,-0.0031595576619274
1995-10-18,-0.0063391442155309
1995-10-19,-0.0045568466621098
1995-10-20,-0.00068665598535123
1995-10-23,0.00045808520384789
1995-10-24,0.0050366300366300005
1995-10-25,0.00091116173120724
1995-10-26,0.0022758306781975
1995-10-27,0.0040871934604905
1995-10-30,-0.0024875621890546
1995-10-31,0.0038540013602357
1995-11-01,-0.0065492321589883
1995-11-02,-0.0031825414867015
1995-11-03,0.0063854047890536
1995-11-06,-0.013822796283706999
1995-11-07,-0.0025275735294117
1995-11-08,0.0039161483529140005
1995-11-09,-0.0013767783386875
1995-11-10,-0.0025275735294117
1995-11-13,-0.0020732550103664
1995-11-14,-0.012465373961219
1995-11-15,0.00046750818139315
1995-11-16,-0.020093457943925
1995-11-17,-0.0059608965188364
1995-11-20,-0.0079155672823218
1995-11-21,-0.0045938104448744
1995-11-22,-0.0072868593636143
1995-11-23,-0.007585025691216
1995-11-24,0.0
1995-11-27,0.0064102564102563
1995-11-28,0.0046545810877022
1995-11-29,0.0065837600585223
1995-11-30,0.011870155038759999
1995-12-01,0.0052669379937754
1995-12-04,0.0038104310550132
1995-12-05,0.0047449584816133
1995-12-06,0.0014167650531287
1995-12-07,0.0030653147842489
1995-12-08,-0.0016455101081335
1995-12-11,-0.0021191429244172
1995-12-12,-0.001887682869278
1995-12-13,-0.00070921985815606
1995-12-14,-0.0094629761059853
1995-12-15,0.017196083114402
1996-01-08,0.028175628081709
1996-01-09,0.028316967344143
1996-01-10,-0.0017765933821897
1996-01-11,0.00022246941045611
1996-01-12,-0.0013345195729538
1996-01-15,0.0006681514476615
1996-01-16,0.00044513687959045
1996-01-17,-0.0026696329254727
1996-01-18,-0.014276154360918999
1996-01-19,0.0088255261371352
1996-01-22,-0.0038133692238672
1996-01-23,-0.0029272686331907
1996-01-24,-0.0060975609756097
1996-01-25,-0.00022722108611684
1996-01-26,0.0036363636363637
1996-01-29,0.0020380434782608
1996-01-30,0.0051977401129944
1996-01-31,-0.00089928057553965
1996-02-01,0.012601260126013002
1996-02-02,0.0093333333333333
1996-02-05,0.0096873623954206
1996-02-06,0.0076319232446577
1996-02-07,-0.0049772776455313
1996-02-08,0.0030448020878642
1996-02-09,0.0039028620988725
1996-02-12,-0.0012958963282938
1996-02-13,-0.00043252595155707
1996-02-14,0.00043271311120725
1996-02-15,-0.0012975778546712
1996-02-16,-0.0004330879168471
1996-02-19,0.0025996533795494
1996-02-20,0.0008643042350907
1996-02-21,0.004965457685665
1996-02-22,-0.0058002148227712
1996-02-23,-0.0017286084701815
1996-02-26,0.0034632034632035
1996-02-27,0.0051768766177739
1996-02-28,0.0062231759656652
1996-02-29,0.0049050970356153
1996-03-01,0.0055178268251274
1996-03-04,0.0016884761502744
1996-03-05,0.0021070375052676
1996-03-06,0.0096719932716568
1996-03-07,0.0031236984589754
1996-03-08,0.00020759809009761998
1996-03-11,0.0020755500207555
1996-03-12,-0.0002071251035626
1996-03-13,0.0020716801325875
1996-03-14,-0.001033698573496
1996-03-15,0.0026903973509934
1996-03-18,0.0028895768833849
1996-03-19,0.01029018316526
1996-03-20,0.0018333672845794
1996-03-21,0.0010166734444896
1996-03-22,0.0054844606946983
1996-03-25,0.0056565656565657
1996-03-26,-0.00020088388911213999
1996-03-27,0.0016073940124573
1996-03-28,-0.00060180541624877
1996-03-29,0.0010036130068246
1996-04-01,0.0042109484660117
1996-04-02,0.0055910543130991
1996-04-03,0.0079428117553614
1996-04-04,0.008274231678487
1996-04-05,-0.0087924970691676
1996-04-09,-0.0041395623891189
1996-04-10,-0.0098970704671417
1996-04-11,0.0017992802878849
1996-04-12,0.0025942925563759
1996-04-15,0.013933121019108
1996-04-16,0.0053003533568905
1996-04-17,0.0066393282561999
1996-04-18,0.005819592628516
1996-04-19,0.00019286403085829
1996-04-22,0.0057848052448901
1996-04-23,0.0030674846625767
1996-04-24,0.0034403669724770002
1996-04-25,-0.0011428571428572
1996-04-26,0.0043859649122808
1996-04-29,0.0051262578317827
1996-04-30,0.005666792595391
1996-05-02,0.0078888054094667
1996-05-03,0.012299664554602999
1996-05-06,0.0
1996-05-07,0.012334315169366998
1996-05-09,0.014729950900164
1996-05-10,-0.0012544802867384
1996-05-13,-0.010048447873676
1996-05-14,-0.0041689323907922
1996-05-15,0.00054605023662189
1996-05-16,0.0021830089139529
1996-05-17,0.0039934652387004
1996-05-20,-0.0021695895859701
1996-05-21,-0.0009059612248595801
1996-05-22,0.0009067827348567301
1996-05-23,0.0018119224497192
1996-05-24,-0.00054259359739547
1996-05-27,-0.0032573289902281
1996-05-28,0.0016339869281047
1996-05-29,-0.0012688055102412
1996-05-30,-0.0007259528130671099
1996-05-31,0.0052669814747548
1996-06-03,-0.041373080397471
1996-06-04,0.0015077271013946
1996-06-05,0.016936394429808002
1996-06-06,0.0072168763878608
1996-06-07,0.0027558331802315
1996-06-10,0.0031146940271162
1996-06-11,-0.0020091324200914
1996-06-12,0.0020131771595901
1996-06-13,0.0094977168949773
1996-06-14,-0.0014474398407817
1996-06-17,0.011777495923174
1996-06-18,-0.0032234957020056
1996-06-19,0.0021559468199783
1996-06-20,-0.0012549300824667
1996-06-21,-0.0086160473882608
1996-06-24,0.0018106101756292
1996-06-25,-0.0070486173865895
1996-06-26,-0.0032763014197305
1996-06-27,-0.0063915266617969
1996-06-28,0.0020216871898548
1996-07-01,-0.0014673514306678
1996-07-02,0.0005510653930934401
1996-07-03,-0.0007343491830367
1996-07-04,0.0031232776042624
1996-07-08,-0.0018315018315018
1996-07-09,-0.0031192660550459993
1996-07-10,0.0025768452052275
1996-07-11,0.0016522856618322
1996-07-12,-0.0034824046920821
1996-07-15,-0.0007356998344677
1996-07-16,-0.0007362414872077599
1996-07-17,-0.0044207036286609
1996-07-18,0.0020351526364478
1996-07-19,0.0005539143279172
1996-07-22,-0.00073814356892411
1996-07-23,-0.00055401662049853
1996-07-24,-0.0012934220251294
1996-07-25,0.0038852913968548
1996-07-26,0.0029487652045706
1996-07-29,0.0029400955531053
1996-07-30,0.0080615610113596
1996-07-31,0.0016357688113413
1996-08-01,0.0045363817818908
1996-08-02,0.0079479768786127
1996-08-05,0.0080645161290323
1996-08-06,0.0074666666666667
1996-08-07,0.0019410622904533
1996-08-08,-0.0028178936245155
1996-08-09,-0.00052984811020853
1996-08-12,-0.0005301289980561099
1996-08-13,-0.0008840169731258801
1996-08-14,0.0010617589807114
1996-08-15,-0.00070708856284266
1996-08-16,-0.0005306916681407299
1996-08-19,0.0086725663716814
1996-08-20,-0.0087734690296543
1996-08-21,0.0046025845282351
1996-08-22,0.0019383259911895
1996-08-23,0.0021104467112204
1996-08-26,0.00035100035100042997
1996-08-27,0.0028070175438597
1996-08-28,0.0
1996-08-29,0.005773268019594
1996-08-30,0.0043485823621499
1996-09-02,0.0031174229303777
1996-09-03,0.0017265193370166
1996-09-04,0.0010341261633918
1996-09-05,0.0020661157024794
1996-09-06,-0.0053264604810997
1996-09-09,0.0005182242183452599
1996-09-10,-0.00207182320442
1996-09-11,-0.0024221453287197
1996-09-12,-0.0026014568158169
1996-09-13,-0.0022604764388803
1996-09-16,0.0027884280237017
1996-09-17,-0.0045185957594717
1996-09-18,-0.0015712290502793
1996-09-19,-0.005420528064347
1996-09-20,-0.0052742616033755
1996-09-23,-0.016083421703782
1996-09-24,-0.012035207472607
1996-09-25,-0.0065454545454546
1996-09-26,0.0045754026354319
1996-09-27,0.016396429222081
1996-09-30,0.010754615522495
1996-10-01,-0.0039014009576165
1996-10-02,-0.0037386505251914
1996-10-03,-0.0048248749106505
1996-10-04,-0.0025139163224995
1996-10-07,-0.0041404140414041
1996-10-08,-0.0063268257411424
1996-10-09,-0.0027287611424413
1996-10-10,-0.0052900401313391
1996-10-11,-0.0053181734824867
1996-10-14,-0.0073746312684366
1996-10-15,-0.0057578008915305
1996-10-16,-0.0078460676256304
1996-10-17,-0.0020711730370929
1996-10-18,0.0054716981132075
1996-10-21,0.0033777444173392
1996-10-22,0.0046755189826071
1996-10-23,-0.0061429635145199
1996-10-24,-0.0039333208466005
1996-10-25,-0.019744264761188
1996-10-29,-0.0065221561480913
1996-10-30,-0.019694921799575
1996-10-31,-0.005909001378766999
1996-11-01,-0.0011888250445809
1996-11-04,-0.00059512001586989
1996-11-05,-0.0043668122270742
1996-11-06,0.0029904306220096
1996-11-07,-0.0037765851719341
1996-11-08,-0.005586592178771
1996-11-11,-0.0070224719101124
1996-11-12,-0.013538088502728
1996-11-13,-0.015362556329373
1996-11-14,-0.0022883295194507
1996-11-15,0.014804003336113
1996-11-18,0.024655845490035
1996-11-19,0.0024062562662923
1996-11-20,0.0088017603520705
1996-11-21,0.0095181439619274
1996-11-22,0.0019642506383815
1996-11-25,0.0082336796706527
1996-11-26,0.00058331713007985
1996-11-27,-0.011659541391372001
1996-11-28,0.0013763271726307
1996-11-29,0.0021598272138228
1996-12-02,0.0048981191222571
1996-12-03,0.0077987911873660005
1996-12-04,0.0025149932288645
1996-12-05,0.0055962948668467
1996-12-06,-0.010938399539435999
1996-12-09,0.0065968180054326
1996-12-10,-0.0013492675404779
1996-12-11,-0.0036672457054622
1996-12-12,0.00096861681518791
1996-12-13,-0.0013547513063674
1996-12-16,-0.0009689922480620199
1996-12-17,0.0038797284190107
1996-12-18,0.0088888888888889
1996-12-19,0.012258188086573
1996-12-20,0.0024597918637653
1996-12-23,0.0024537561343905
1996-12-27,-0.0030126153266805
1996-12-30,0.0024551463644947
1996-12-31,0.016578749058026
1997-01-06,0.0037064492216457
1997-01-07,0.010524372230428
1997-01-08,0.0056641695596565
1997-01-09,0.0092659883720931
1997-01-10,0.0041404140414041
1997-01-13,0.004661168877734
1997-01-14,-0.00089221984296931
1997-01-15,-0.0025004465083049996
1997-01-16,-0.0030438675022382
1997-01-17,0.0010775862068966
1997-01-20,0.0007176175098672
1997-01-21,0.0043026174256007
1997-01-22,-0.00071403070332041
1997-01-23,0.0
1997-01-24,-0.0041086102179349
1997-01-27,-0.0016143497757847
1997-01-28,0.0028745957599713
1997-01-29,0.0044786814761734
1997-01-30,0.0035669698591047
1997-01-31,0.0044428647591967
1997-02-03,0.0044232130219391
1997-02-04,0.0049321824907521
1997-02-05,0.016827344434706
1997-02-06,0.019307016031718995
1997-02-07,0.014205986808726999
1997-02-10,-0.0076705019176255
1997-02-11,0.0067215594017812
1997-02-12,0.0065097646469704
1997-02-13,-0.0026533996683251
1997-02-14,-0.00049883604921841
1997-02-17,0.003992680086508
1997-02-18,0.0064623032311516
1997-02-19,-0.00032927230819877
1997-02-20,0.010210803689064001
1997-02-21,0.019563090968373
1997-02-24,0.0036776463063640003
1997-02-25,0.0020710530508204
1997-02-26,-0.0022257551669316
1997-02-27,-0.022307202039516003
1997-02-28,-0.0071707953063885
1997-03-03,-0.0042678923177939
1997-03-04,-0.013353115727003
1997-03-05,-0.023057644110276002
1997-03-06,-0.0058149478364975
1997-03-07,0.0041286771030451
1997-03-10,0.001370567072126
1997-03-11,-0.0085543199315654
1997-03-12,-0.001725625539258
1997-03-13,-0.0067415730337078
1997-03-14,-0.019491820396798
1997-03-17,-0.0088746893858715
1997-03-18,-0.0091332378223496
1997-03-19,0.0061449484908731
1997-03-20,0.0050296389437757
1997-03-21,-0.0032171581769436
1997-03-24,-0.0080688542227004
1997-03-25,-0.0048806941431671
1997-03-26,0.0098092643051771
1997-03-27,0.004317323259579
1997-03-28,-0.00017911517105483
1997-04-01,0.00053744177714073
1997-04-02,-0.0091316025067145
1997-04-03,-0.011203469461511
1997-04-04,-0.0073099415204678
1997-04-07,-0.0084683357879235
1997-04-08,-0.0012996658002229
1997-04-09,0.016917642684514
1997-04-10,0.0080438756855575
1997-04-11,-0.00054406964091395
1997-04-14,-0.0047178370531664
1997-04-15,-0.00820419325433
1997-04-16,0.012867647058824
1997-04-17,-0.00036297640653366
1997-04-18,-0.013435003631081998
1997-04-21,-0.0051527419948472
1997-04-22,-0.0062893081761006
1997-04-23,0.00018615040953073002
1997-04-24,0.0018611576400521
1997-04-25,0.00092885008359651
1997-04-28,-0.0063103192279138
1997-04-29,-0.0076578259245424
1997-04-30,-0.0037643515904385
1997-05-02,-0.0037785754770452
1997-05-05,-0.010051204248056
1997-05-06,-0.026819923371647996
1997-05-07,-0.0066929133858267
1997-05-09,-0.0027744748315498
1997-05-12,0.01251987281399
1997-05-13,0.021589793915604
1997-05-14,-0.0044188280499519
1997-05-15,-0.0069471246622926
1997-05-16,-0.010493587252235
1997-05-19,-0.010604870384917
1997-05-20,-0.028185788011115
1997-05-21,-0.026348039215686
1997-05-22,0.0008391021606881401
1997-05-23,0.014462376860196998
1997-05-26,-0.010950413223141
1997-05-27,0.044077710465845
1997-05-28,0.0054021608643457
1997-05-29,-0.024676616915422996
1997-05-30,-0.0030605998775759995
1997-06-02,0.0055259926320098
1997-06-03,0.0028495827396702
1997-06-04,0.010148163182464
1997-06-05,-0.00020092425155709
1997-06-06,0.0
1997-06-09,0.007636655948553
1997-06-10,0.0097726366174712
1997-06-11,0.0011850681414181
1997-06-12,-0.0051292168080489
1997-06-13,0.0033710093198493
1997-06-16,0.0
1997-06-17,-0.0025691699604743
1997-06-18,0.0059441252229047
1997-06-19,-0.00098483356312783
1997-06-20,-0.0015772870662461
1997-06-23,-0.015995260663507
1997-06-24,-0.0082279751153924
1997-06-25,0.0018211250505869
1997-06-26,-0.0040395879620279
1997-06-27,-0.0040559724193875
1997-06-30,-0.0042761148442273
1997-07-01,0.013496932515336998
1997-07-02,0.0084745762711864
1997-07-03,0.0080032012805122
1997-07-04,0.02123858674077
1997-07-07,-0.0027210884353741
1997-07-08,-0.0097446891444163
1997-07-09,0.00019681165124969
1997-07-10,-0.0029515938606848
1997-07-11,-0.0082889283599763
1997-07-14,-0.00019900497512442
1997-07-15,0.01015127388535
1997-07-16,-0.0051231527093597
1997-07-17,0.00019805902158848
1997-07-18,-0.0009900990099009901
1997-07-21,-0.0061446977205154
1997-07-22,0.0025927403270842
1997-07-23,-0.0029838870101452
1997-07-24,-0.0035913806863528
1997-07-25,0.0080096115338406
1997-07-28,0.0065554231227652
1997-07-29,0.0098677718571147
1997-07-30,0.0041039671682626
1997-07-31,-0.010120669521214
1997-08-01,0.0013763271726307
1997-08-04,0.0056940899273513
1997-08-05,0.013861772745021001
1997-08-06,0.022337762372424002
1997-08-07,0.012055000941797
1997-08-08,-0.0081890936162293
1997-08-11,0.0050666166260087
1997-08-12,0.01101568334578
1997-08-13,0.0096029547553094
1997-08-14,-0.0042070605450888
1997-08-15,-0.010286554004409
1997-08-18,-0.0018559762435041
1997-08-19,0.0050204537002604
1997-08-20,0.0075855689176689
1997-08-21,-0.00055086301872947
1997-08-22,-0.00018372221201527
1997-08-25,0.013230429988975001
1997-08-26,0.013601741022851001
1997-08-27,-0.0021470746108426
1997-08-28,-0.0008965393580778199
1997-08-29,-0.019562096195262
1997-09-01,-0.018671059857221003
1997-09-02,0.0065286327177765
1997-09-03,0.019273535952557
1997-09-04,-0.0054545454545455
1997-09-05,-0.0036563071297989
1997-09-08,-0.00055045871559625
1997-09-09,0.00422250780246
1997-09-10,-0.0014625228519195
1997-09-11,0.00018308311973619
1997-09-12,-0.0027457440966502
1997-09-15,-0.0005506607929514599
1997-09-16,-0.0012855831037650001
1997-09-17,0.0086428834130196
1997-09-18,-0.011850501367366002
1997-09-19,-0.002029520295203
1997-09-22,-0.005731188759475
1997-09-23,-0.0055782818891781
1997-09-24,-0.0029917726252803
1997-09-25,-0.0022505626406603
1997-09-26,0.0024436090225563
1997-09-29,0.0026251640727547
1997-09-30,0.0022442491116513
1997-10-01,-0.005038253405486
1997-10-02,0.010315078769692
1997-10-03,0.0011137924633375
1997-10-06,0.0033376599295384
