Date,USD,GBP,EUR
1990-06-04,-0.01760902462512,-0.006411149825784001,
1990-06-05,0.0029407645987957,-0.0039276195819891,
1990-06-06,0.0039095224797542,0.00051635919823492,
1990-06-07,-0.018636995827538,-0.019283100309656003,
1990-06-08,0.001984126984127,0.0048318423192843,
1990-06-11,0.0033946251768034,0.0016187392877547,
1990-06-12,0.0029602480969834,-0.0076528187090027,
1990-06-13,-0.014757554462403,-0.018297648129521,
1990-06-14,-0.013266761768902,-0.012783605757501999,
1990-06-15,0.0030359982651437,0.0055849355014086,
1990-06-18,0.0067742865379072,0.0040794259313869,
1990-06-19,-0.0017179670722978,-0.0040139018062558,
1990-06-20,-0.005019360390076001,-0.0096328697105225,
1990-06-21,0.0082156240991641,0.0074934246439384,
1990-06-22,-0.0038598999285204,-0.0071914097133288,
1990-06-25,0.014351320321469999,0.013097836872395,
1990-06-26,-0.011460101867571999,-0.01307541625857,
1990-06-27,0.0037211965078001,-0.0037711506971666,
1990-06-28,0.00470554684158,0.008068934601783,
1990-06-29,-0.00028384899233614,-0.0036068975739908,
1990-07-02,0.014764338444066001,0.0072894971734603,
1990-07-03,0.012870733072188001,0.0054152513168906,
1990-07-04,0.0013812154696133,-0.0077363756548988,
1990-07-05,-0.0077241379310345,-0.0064643473969899,
1990-07-06,0.004031137058659999,0.0043210489718884,
1990-07-09,-0.0024920393188425,-0.015281143365808,
1990-07-10,-0.01734906315059,-0.022448774608276004,
1990-07-11,0.0008474576271186799,0.011199589005908,
1990-07-12,-0.0080440304826419,0.00045724737082749006,
1990-07-13,0.034571062740077006,0.025492585821654,
1990-07-16,-0.0009625962596260301,-0.0033178171734178,
1990-07-17,-0.0070199587061253,-0.0091419486262235,
1990-07-18,-0.0036041031327974,-0.010379581808153,
1990-07-19,0.0080690038953813,0.012819213619780999,
1990-07-20,-0.0035881865857025,-0.0044524488468657,
1990-07-23,0.014127423822715,0.011959798994974999,
1990-07-24,0.0071018847309477,0.0040222464991558,
1990-07-25,0.010984540276648002,0.020228497947474996,
1990-07-26,-0.010731052984574,-0.014494861353500001,
1990-07-27,-0.0054237288135593,-0.016134586059324,
1990-07-30,0.0014996591683709,-0.0046497675116243,
1990-07-31,0.013612850530901001,0.0066305003013863,
1990-08-01,-0.0044319097502015,-0.0032934131736527,
1990-08-02,0.027114528530958998,0.033042955842595,
1990-08-03,-0.0044654583661676,-0.011437433362411998,
1990-08-06,0.0085751978891821,-0.0020100009804883,
1990-08-07,0.0026160889470242,0.0024561575870708,
1990-08-08,0.0039138943248532,0.011221639633458999,
1990-08-09,-0.0029889538661468,-0.0059604574529949,
1990-08-10,0.014989572471324,0.016184858382489,
1990-08-13,0.038397328881469,0.028160230271047998,
1990-08-14,0.017808558001484,0.017450541246733998,
1990-08-15,-0.0318347509113,-0.039255250848389996,
1990-08-16,0.010542168674699,0.011694510739857,
1990-08-17,0.019870839542971,0.012172682236376998,
1990-08-20,-0.0069410618606917,-0.0082505943224724,
1990-08-21,0.014837522992029,0.013160368490318002,
1990-08-22,-0.012203963267279,-0.016468732603452,
1990-08-23,0.0089296636085626,-0.0049997641620678,
1990-08-24,-0.0050921435499514,-0.0045982460298649,
1990-08-28,-0.053741165001219,-0.05167158777026401,
1990-08-29,-0.010173857050869,-0.0092904132978456,
1990-08-30,0.014181628935727,0.026814679643147002,
1990-08-31,-0.005131494547786999,0.011699659377006,
1990-09-03,-0.0025789813023856,0.0064897043036987,
1990-09-04,-0.013833225597931998,-0.01648325010908,
1990-09-05,0.0049816465652859,-0.0030561443288806,
1990-09-06,0.010957474563004999,0.0069221260815822,
1990-09-07,-0.0074838709677419,-0.0010311809477044,
1990-09-10,-0.00026001040041608,0.014500589854501998,
1990-09-11,-0.015604681404421,-0.0054750714666408,
1990-09-12,0.0093791281373844,-0.0025820910065283,
1990-09-13,0.00039261876717701003,0.0028818443804035,
1990-09-14,0.010465724751439002,-0.0047730372102084,
1990-09-17,0.0082858622475401,-0.00019575217774294,
1990-09-18,-0.0087313816127375,-0.01781693587861,
1990-09-19,0.0012953367875648,0.01804046646068,
1990-09-20,0.0011642949547218,0.013755629528098999,
1990-09-21,0.006073136064091,0.014245014245013999,
1990-09-24,0.0082198818391985,-0.0049514378213673,
1990-09-25,0.028662420382166,0.022583732057416,
1990-09-26,-0.0026006191950465,0.010153471832304,
1990-09-27,0.0031040476781723,-0.00023159942563335,
1990-09-28,0.011016214878079,0.010470719051149,
1990-10-01,-0.029627815866797004,-0.039523154516277,
1990-10-02,-0.021322230633358998,-0.016230666412068,
1990-10-03,0.0039963903570967,-0.0036393633540373,
1990-10-04,0.016307139188495003,0.0099839283105244,
1990-10-05,-0.00037902716361332996,-0.0056900376121131,
1990-10-08,-0.012133468149646002,-0.037681862269641,
1990-10-09,0.015864892528147,0.013254044247341999,
1990-10-10,-0.013098236775818999,-0.012185417288372,
1990-10-11,-0.0096988259315978,-0.0052867428628972,
1990-10-12,0.0006443298969072201,-0.005821016400081,
1990-10-15,-0.019446233097231005,-0.0060078407413065,
1990-10-16,-0.041896506435514,-0.045536034420939,
1990-10-17,0.0034270047978067,-0.0017172909734893,
1990-10-18,0.0050546448087432,0.012525534888722,
1990-10-19,0.011281772461601003,0.009981417573666,
1990-10-22,-0.012096774193548002,-0.010040477316931999,
1990-10-23,0.011292517006803001,0.012319456244690002,
1990-10-24,-0.0014798869904479,-0.00047209399916059,
1990-10-25,0.010644031258421,0.0050905274206245,
1990-10-26,-0.0035995200639915,-0.0021929824561404,
1990-10-29,-0.0026759432700027,-0.002145473574045,
1990-10-30,0.0028172793131205,0.0082332581677067,
1990-10-31,0.015384615384615,0.013991469884531,
1990-11-01,0.0023715415019762,-0.00035906642728901,
1990-11-02,-0.0076235541535225,-0.0067220853858785,
1990-11-05,-0.00158940397351,-0.0080074391692927,
1990-11-06,0.0062350756168746,0.0025518175190083,
1990-11-07,0.015161502966381,0.012362994130175,
1990-11-08,-0.00064935064935065,0.0034891477243574,
1990-11-09,0.0024691358024691,0.0030168226210564,
1990-11-12,-0.012963443090485001,-0.011317292006524999,
1990-11-13,0.0073548726030996,0.0054140455811076,
1990-11-14,0.0010430247718383,0.0038976357761936,
1990-11-15,-0.015368585569158997,-0.014252873563218001,
1990-11-16,-0.0044973544973545,-0.0085509950248757,
1990-11-19,0.0039861812383736,-0.0014635931211123,
1990-11-20,0.0058231868713605,0.007695126419934001,
1990-11-21,-0.0071052631578947,-0.0058181818181818,
1990-11-22,0.0071561091969255,0.0074197930818268,
1990-11-23,0.0094736842105264,0.011203319502075,
1990-11-26,0.0086027111574556,0.0089249076733688,
1990-11-27,-0.0080124063065391,-0.010167768174885999,
1990-11-28,0.0031266284523189,0.0012326656394453,
1990-11-29,0.0046753246753247,0.0089258233302555,
1990-11-30,-0.0050413650465356,0.0068130974171243,
1990-12-03,-0.010913342860855,-0.001918998081002,
1990-12-04,-0.0080126100091947,-0.011536126290225,
1990-12-05,-0.0042372881355933,-0.0025081900081901,
1990-12-06,-0.015957446808511,-0.020013342228152,
1990-12-07,0.0021621621621622,-0.0024611195475729,
1990-12-10,0.008764832793959,0.0077165354330709,
1990-12-11,-0.005213206790535999,-0.0023962077407929,
1990-12-12,-0.0032249395323839,-0.0034985118270586,
1990-12-13,0.0029657589646806,0.00089079857472221,
1990-12-14,0.0032258064516129,0.0063347468718916,
1990-12-17,0.0083065380493034,0.013786286546665001,
1990-12-18,0.0029231995748072,0.00061579514548163,
1990-12-19,0.0039745627980922,0.0055387455766962,
1990-12-20,0.017286883082608,0.024073035140511,
1990-12-21,-0.0044104293682708,0.015239802779023,
1990-12-27,-0.0024755700325733,-0.0061810154525386,
1990-12-28,0.0088819226750261,-0.0058245717952515,
1991-01-02,0.011910926980838999,-0.002383198450921,
1991-01-03,-0.011514841351075,-0.012442144030258997,
1991-01-04,0.0028475278281128,0.0071561759814544,
1991-01-07,0.0095508518327311,0.028471353515136,
1991-01-08,-0.0035796471490668,-0.0048165807142161,
1991-01-09,-0.0066717988196047,-0.015644096797849,
1991-01-10,0.0089124257297856,0.015545070772286998,
1991-01-11,0.00012802458071953,0.0031787949921753,
1991-01-14,0.020481310803891005,0.019743577243698997,
1991-01-15,-0.00025087807325645,0.00057366861076587,
1991-01-16,0.01129234629862,0.010654562828476,
1991-01-17,-0.05955334987593101,-0.0665626625065,
1991-01-18,-0.0019788918205805,-0.0071410483666751,
1991-01-21,-0.00013218770654332,-0.010508059579678,
1991-01-22,0.0074034902168165,0.0052067223425096,
1991-01-23,-0.0070866141732283,-0.0060003077080877,
1991-01-24,-0.01401004493788,-0.02125683623981,
1991-01-25,0.0033512064343164,0.0075909330521877,
1991-01-28,0.00066800267201069,-0.003400648739144,
1991-01-29,0.0061415220293725,0.0039897107459709,
1991-01-30,-0.025743099787686,-0.015895424836601002,
1991-01-31,-0.0029964587305912,-0.010360767228096,
1991-02-01,-0.0040983606557377,-0.0091270267368194,
1991-02-04,0.0072702331961591,0.0066103164282618,
1991-02-05,-0.0014980253302464,-0.0048982667671439,
1991-02-06,-0.015957446808511,-0.021366365554173,
1991-02-07,0.0087318087318087,0.0078487729383154,
1991-02-08,0.016762846935971,0.020456290446418997,
1991-02-11,-0.0085135135135135,-0.011984736926963,
1991-02-12,-0.0066784789423471,-0.0041884247171454,
1991-02-13,0.0064489571899013,0.0053531436062709,
1991-02-14,0.003817314246762,0.0078239608801956,
1991-02-15,-0.0071981529267961,-0.0023181842686938,
1991-02-18,-0.0047879616963064,0.0015670593321085,
1991-02-19,-0.0020618556701031,-0.00010790396547063001,
1991-02-20,0.0045454545454545,0.0091188690444073,
1991-02-21,-0.0065816536404771,-0.0084482943000749,
1991-02-22,-0.0095238095238095,-0.0119176013805,
1991-02-25,-0.0032051282051283,0.012170496097801001,
1991-02-26,0.0044736474206627,0.012078076135016,
1991-02-27,0.0020876826722338,0.0016515716568993,
1991-02-28,0.0075,0.0074996010850487,
1991-03-01,0.011579818031431,0.017421602787457,
1991-03-04,-0.0039520305260289,0.00015566625155667,
1991-03-05,-0.0025995348200848,-0.0098054474708171,
1991-03-06,0.0046639231824417,0.019228754060568003,
1991-03-07,0.0008192244675041299,-0.0034441988382254,
1991-03-08,0.0054570259208731,0.012586402558547,
1991-03-11,-0.00719131614654,0.003871625063678,
1991-03-12,-0.0043733770671041,-0.0073074190601847,
1991-03-13,0.0048043925875086,0.0086903179633984,
1991-03-14,-0.0038251366120218,-0.0064362456922764,
1991-03-15,0.0038398244651672,0.013108900790615,
1991-03-18,-0.010109289617486,0.013392407612526,
1991-03-19,0.0060723157604195,0.028914944356121002,
1991-03-20,0.0,-0.0089811685176243,
1991-03-21,-0.0058984910836762,-0.018173845254336,
1991-03-22,0.0011039050641644,0.006798670041189001,
1991-03-25,-0.0096485182632667,0.0038446372239748,
1991-03-26,-0.0073764787752261,0.0022586664047923,
1991-03-27,-0.0071508693213685,-0.003135410542818,
1991-03-28,0.0045191357152944,0.0071260074700217,
1991-04-02,0.0052017432869395,-0.010198604401503001,
1991-04-03,0.0047552447552447,-0.0052257937290475,
1991-04-04,-0.0022271714922049,0.00069382495787485,
1991-04-05,0.00027901785714292,-0.013074484944531999,
1991-04-08,0.0069735006973501,0.0228823765556,
1991-04-09,0.0083102493074792,0.0038265306122449,
1991-04-10,-0.0017857142857142,-0.0063043690743817,
1991-04-11,-0.0044034677308381,-0.00049181134116964,
1991-04-12,0.0005528680027643099,-0.0033459627023568,
1991-04-15,-0.0051112032048625,-0.0076030609725995,
1991-04-16,0.0030547070258261,0.0061190985523109,
1991-04-17,-0.0015227021040975,-0.0033128955696203,
1991-04-18,-0.004159157077499,0.00024805278563284,
1991-04-19,-0.0083530558262564,0.017359388949509,
1991-04-22,0.00070195142496139,0.019695787831513,
1991-04-23,-0.0025252525252525,-0.0034423407917384,
1991-04-24,0.00084388185654012,0.0026386490117061,
1991-04-25,-0.0071669477234402,0.0031101966601272,
1991-04-26,0.0,-0.00057240984544923,
1991-04-29,-0.0060863411181882,0.0008591065292095201,
1991-04-30,0.018940472799772,-0.0085836909871244,
1991-05-01,-0.0034940600978337,-0.013371813371812999,
1991-05-02,-0.0065918653576438,0.0043876755070203,
1991-05-03,0.0038119440914867,0.013251140665955001,
1991-05-07,0.0018284106891701,-0.0080958083832335,
1991-05-08,0.0021058542748842,0.0003863614411281,
1991-05-09,-0.00014009526477992,0.011296707540794,
1991-05-10,-0.00042034468263986,-0.013175482146266999,
1991-05-13,0.00042052144659387,0.0011126160990712,
1991-05-14,0.0030825276726915,0.0003865668035758,
1991-05-15,0.0053080039111609,-0.0042022895232575,
1991-05-16,-0.010698902320411,-0.014357780364764998,
1991-05-17,-0.0025280898876404,0.0049212598425197,
1991-05-20,-0.00028161081385532,0.014593535749266001,
1991-05-21,0.0036619718309859,-0.0056472632493485,
1991-05-22,0.0012629806342969,0.00014562399883501,
1991-05-23,-0.0051857042747022,-0.00087361677344195,
1991-05-24,0.0025359256128488,-0.0025259885358982,
1991-05-28,-0.00042158516020246,-0.0014122918087075,
1991-05-29,0.016448755799241002,0.0090221897098268,
1991-05-30,-0.0012448132780083,0.011019816336394,
1991-05-31,-0.0018003046669437,0.0063581604359881,
1991-06-03,0.007214206437292,0.020046553607905,
1991-06-04,-0.0016528925619835,-0.0057746938015181,
1991-06-05,0.0,0.0035598857089325,
1991-06-06,0.0067604856512143,0.0091481913652276,
1991-06-07,0.0058928326709606,0.013089126312381,
1991-06-10,0.0141689373297,0.019220233747261003,
1991-06-11,-0.0025523911875336,-0.00094064949608066,
1991-06-12,0.0020202020202020003,0.010850071736011999,
1991-06-13,-0.0061827956989248,0.0059877583606848,
1991-06-14,-0.0052745469299432,-0.011948326793351002,
1991-06-17,-0.0025832766825289,0.0095939312806783,
1991-06-18,0.0094056706652126,0.014232044198895002,
1991-06-19,-0.0076975016880487,-0.01603695472175,
1991-06-20,0.00054436581382702,-0.0057575623366845,
1991-06-21,-0.0036724700761698,0.00040090872644662996,
1991-06-24,-0.014607508532423,-0.022664529343664,
1991-06-25,0.0067885840953174,0.013258007198506,
1991-06-26,0.0075684601623779,0.0071043165467625,
1991-06-27,-0.0035509423654739,-0.0039735690686668,
1991-06-28,0.0097313596491228,0.016092160114751997,
1991-07-01,0.0014931451065561,0.0029115934356802,
1991-07-02,-0.0048793711032799,0.0054543855018915,
1991-07-03,0.0058567147916099,0.0014874442208416,
1991-07-04,0.0,0.0045430718154815,
1991-07-05,0.0017603249830737,-0.002435206122804,
1991-07-08,0.00094620167612874,-0.0078029642545771,
1991-07-09,-0.0028359216745443,-0.0016255876279601,
1991-07-10,0.0046045503791982,0.010517514522091,
1991-07-11,-0.0070099757346993,-0.0019161259417323,
1991-07-12,-0.0012218300298669,-0.022252279767878,
1991-07-15,-0.00013592496941691002,-0.0052657414431702,
1991-07-16,0.0024469820554649,0.0021533354268538,
1991-07-17,0.0005424464334146701,4.4764761180085996e-05,
1991-07-18,0.00027107617240451,-0.0093106535362579,
1991-07-19,0.002710027100271,-0.0060545816013013,
1991-07-22,-0.0006756756756756799,-0.0024547686153286,
1991-07-23,-0.0063556457065585,-0.0028253736784543,
1991-07-24,-0.0038105606967882,-0.013207202266703001,
1991-07-25,-0.0030054644808744,0.0039364608901032,
1991-07-26,-0.0021923814743764,-0.0084878678844912,
1991-07-29,0.0027464982147762,0.010002791476691,
1991-07-30,-0.010271158586689,-0.013036067990235,
1991-07-31,0.004151100041510999,0.0044338653971811,
1991-08-01,0.001515777869643,0.0039031643510989,
1991-08-02,-0.015410016510731999,-0.020735940754455003,
1991-08-05,-0.0036333147009503,-0.014321501158008999,
1991-08-06,0.0014025245441795,0.00052747674307094,
1991-08-07,-0.00056022408963582,0.0011981787682722,
1991-08-08,0.0022421524663677,0.003733843944471,
1991-08-09,0.0016778523489932,0.0051983975581839,
1991-08-12,0.0,0.0020401385396403,
1991-08-13,-0.0039084310441094,-0.0036931818181818,
1991-08-14,-0.0026625560538116,0.00095047999239624,
1991-08-15,0.0070254320640719,0.0052701547811223,
1991-08-16,-0.0016743407283383,0.016199877202097,
1991-08-19,0.0096436058700209,0.029280535415505002,
1991-08-20,-0.020487264673311,-0.026867154339383997,
1991-08-21,0.0070661390616167,-0.0070530369820425,
1991-08-22,-0.00028066236317716,-0.016916678349456,
1991-08-23,-0.0070185289163391,0.0031848647620858,
1991-08-27,0.00028272547356523,-0.0024166034874905,
1991-08-28,0.0019785189372527,-0.0025649551132855,
1991-08-29,-0.0091678420310296,-0.013857802752512,
1991-08-30,-0.010960854092526999,0.00038632412594159,
1991-09-02,0.0015831894070236,-0.0031859432322842,
1991-09-03,-0.0017243856875987,-0.0055690072639225,
1991-09-04,0.0038865697423347,0.0020939858777697,
1991-09-05,-0.0037281330656725,-0.0028185440761979,
1991-09-06,0.0018710420264825,0.001851851851852,
1991-09-09,0.0071828760235598,-0.013182216168888,
1991-09-10,0.0032805591213806,-0.00088726770838471,
1991-09-11,-0.018339493886835,-0.013123489071982,
1991-09-12,0.0024619840695149,-0.0013997900314953,
1991-09-13,-0.0053452759318117,-0.0054067584480601,
1991-09-16,0.0033405954974582,0.0025167362963709,
1991-09-17,0.0021713954834974,-0.0017572927649746,
1991-09-18,0.0062111801242237,0.013630419474902,
1991-09-19,0.0008613264427218201,0.00054582444301089,
1991-09-20,0.0,0.0007934933544932799,
1991-09-23,0.0018646012621916,-0.0070862239841427,
1991-09-24,0.0075876879026485,0.0081848580126765,
1991-09-25,0.0024154589371981,0.0061878124845305,
1991-09-26,-0.0024096385542169,-0.0027058939289579,
1991-09-27,-0.0098039215686274,-0.006265107789453,
1991-09-30,0.018510546706845002,0.0057585385226369985,
1991-10-01,-0.002676810369118,-0.0013820335636723,
1991-10-02,0.0057917784997881,0.0036575721629103,
1991-10-03,0.002247191011236,0.0016743819560721,
1991-10-04,-0.0014013452914798,0.0053097345132743,
1991-10-07,0.0095425203480213,0.013008607198748003,
1991-10-08,-0.0058381984987489,0.00048276527952120996,
1991-10-09,0.00013982102908265,0.010567458019687,
1991-10-10,0.0051726548301413,-0.0054433462254692,
1991-10-11,-0.0048678720445063,0.0020644294013155,
1991-10-14,0.0020964360587002,-0.00023955538520511002,
1991-10-15,-0.002649930264993,0.0054631715148321,
1991-10-16,-0.0027968116347364,-0.0061960821695821,
1991-10-17,0.0049081475248913,0.0055153230060909,
1991-10-18,0.0036282444878594,-0.0033864351807689,
1991-10-21,0.011679644048943,0.011390284757119,
1991-10-22,-0.0039857064321055,0.00066247101689295,
1991-10-23,-0.00041396439906177,0.0038776185747387,
1991-10-24,-0.0033130866924351,-0.0076781760798907,
1991-10-25,0.0027700831024931,0.0044621665242571,
1991-10-28,-0.0096685082872928,-0.0068998109640832,
1991-10-29,-0.0030683403068341,-0.0082801941562767,
1991-10-30,0.0054560716284277,-0.0048464491362765,
1991-10-31,-0.005287324335606001,-0.0080042432132697,
1991-11-01,0.0008392782207302,-0.0054926359791959995,
1991-11-04,-0.0039133473095737,-0.020136852394917,
1991-11-05,0.0005612459660445901,0.0037410215482841,
1991-11-06,-0.0057495442434441,-0.0074541569348507,
1991-11-07,0.0,-0.00035047313873726003,
1991-11-08,-0.0045133991537377,0.0020034057898428,
1991-11-11,0.0056673278549164,0.0019494151754473,
1991-11-12,-0.00042265426880805,-0.0024943876278374,
1991-11-13,0.0050739957716702,0.0032008002000501,
1991-11-14,-0.0019632590099565,-0.0015454409491999,
1991-11-15,-0.00098356048897014,0.0033952466546835,
1991-11-18,0.014767932489451,-0.0029856687898089,
1991-11-19,0.0062370062370062,0.0099820323417848,
1991-11-20,-0.0011019283746556,-0.0017295908282270003,
1991-11-21,0.0046883618312189,0.002425622493936,
1991-11-22,0.010019214932748,0.01037037037037,
1991-11-25,0.0031254246500884,0.00029325513196482,
1991-11-26,-0.0077214846924953,-0.0042020912733313,
1991-11-27,0.002320819112628,0.017958783120707002,
1991-11-28,-0.0028602560610188,-0.0028439217198496,
1991-11-29,0.0006829668078131401,0.0049306327645380005,
1991-12-02,0.0055965055965056,-0.0044254172879888,
1991-12-03,-0.01479571060133,-0.011257670193748001,
1991-12-04,0.0064756131165611,0.005570758405004,
1991-12-05,-0.0013689253935661,-0.0092817572164447,
1991-12-06,0.0082248115147361,-0.0045126796487959,
1991-12-09,0.0080217539089055,0.0089184528208919,
1991-12-10,-0.0071486377124359,-0.0052744676694666,
1991-12-11,-0.0042113843227823,-0.0054006284367635,
1991-12-12,-0.019099590723056,-0.018461842235166,
1991-12-13,-0.0012517385257301,-0.0067390867028767,
1991-12-16,0.0016710764517476,-0.0013670886075950002,
1991-12-17,-0.0062560823022383,-0.0084165694874005,
1991-12-18,0.0013989927252378,0.0011249169095464,
1991-12-19,0.0027940765576977,-0.00051075131518461,
1991-12-20,-0.0016717748676511,-0.014001737441872,
1991-12-23,0.0037677923527769,-0.0072039388442601,
1991-12-27,-0.017656054497428002,-0.01816663186469,
1991-12-30,-0.00042456835550533,0.0040940025521054,
1992-01-02,-0.0063712303553731,-0.010590415673815001,
1992-01-03,0.005984611000284999,0.018356970832218003,
1992-01-06,-0.010198300283286,-0.021179314694134997,
1992-01-07,0.00085861476817405,0.0012885906040269,
1992-01-08,0.0025736345438949,0.0024129980159793,
1992-01-09,0.0027096406160867,0.013480261046325001,
1992-01-10,0.018062864457403,0.043967064287976,
1992-01-13,-0.011176306230791,-0.0058142474341474,
1992-01-14,-0.0008476970895732,-0.0065093572009763,
1992-01-15,0.0055147058823529,0.036445536445536005,
1992-01-16,0.0033750527351990006,0.00069142631371007,
1992-01-17,-0.0023826208829713,-0.0078965551278255,
1992-01-20,0.0080078673784772,-0.0066162570888469,
1992-01-21,-0.0026480836236933,-0.0059592368170664,
1992-01-22,-0.0029346003353829,-0.0055919395465996,
1992-01-23,-0.0043447792571829,-0.0013171893206342,
1992-01-24,-0.0054898648648648,0.0061380814690814,
1992-01-27,0.008067940552016999,0.0046889180195624,
1992-01-28,0.00056163998876717,-0.0038641039795253,
1992-01-29,-0.0040696042660679,-0.013954659949622,
1992-01-30,0.0032408059743553,0.010167066877842,
1992-01-31,-0.0053370786516853,0.002174792636051,
1992-02-03,0.0064953402993503,0.0028766086298259,
1992-02-04,-0.0011223344556677,-0.0065418679549115,
